Credit Policy,Purpose,Interest Rate,Installments,Log Annual Income,Annual Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
1,Educational,0.0859,126.45,8.987196821,8000.000003,0.0945,737,4350,2892,0.425,2,0,0,0,0,0,1,0,0,0
1,Debt Consolidation,0.1218,333,10.34817337,31199.99988,0.2277,707,7950,5274,0.176,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1496,866.13,11.9381932,152999.9999,0.1655,702,7140,23798,0.487,3,1,0,1,0,1,0,0,0,0
1,All Other,0.1426,445.98,10.27505111,29000.00003,0.1337,707,4830,69,0.077,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.0894,301.83,11.69274389,119699.9998,0.0284,747,6330,84712,0.577,1,0,0,0,0,0,0,1,0,0
1,Home Improvement,0.1392,409.65,11.40756495,90000.00006,0.1399,687,7950,21648,0.869,0,1,0,0,0,0,0,1,0,0
1,All Other,0.1114,656.07,11.26446411,78000.00034,0.172,772,3000,1401,0.092,1,0,0,1,0,0,0,0,0,0
1,All Other,0.1183,331.34,10.9331784,56004.00024,0.1305,727,4620,2624,0.486,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1392,682.74,13.45883561,699999.9972,0.0309,697,3870,6960,0.446,0,0,0,1,0,0,0,1,0,0
1,Credit Card,0.1114,278.83,11.28978191,79999.99971,0.0981,727,3240,18654,0.541,3,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.0774,212.29,11.19821472,72999.99999,0.049,762,4320,12296,0.196,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1148,131.88,10.59663473,39999.99988,0,802,4740,0,0,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1426,617.51,11.08214255,65000.00007,0.1604,682,3300,6868,0.715,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,55.61,9.169518377,9599.999996,0.2125,732,2640,2385,0.542,1,0,0,1,0,1,0,0,0,0
1,Home Improvement,0.0774,265.36,10.6465671,42047.99992,0.2377,782,9630,9955,0.2,0,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1253,502,10.70395792,44531.75994,0.2078,707,3420,14145,0.435,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1148,659.37,12.10071213,180000,0.0039,812,5970,4085,0.047,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1531,870.39,11.15625052,69999.99993,0.2045,697,6240,24105,0.846,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,381.26,11.60823564,109999.9995,0.0895,757,4860,6535,0.09,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1635,671.26,11.63444374,112921.0002,0.215,667,10500,83317,0.722,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1322,338.01,10.46310334,34999.99998,0.0809,687,1830,8907,0.619,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0894,476.58,11.00209984,59999.99993,0.1616,772,7830,25415,0.276,2,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1218,199.8,10.37349118,31999.99994,0.24,692,5040,9690,0.492,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1218,99.9,10.62132735,41000.00018,0.0667,742,4470,4561,0.95,3,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1322,152.11,10.32728362,30555.00008,0.0432,692,5160,3371,0.887,1,0,1,0,0,1,0,0,0,0
1,All Other,0.1218,666,11.26446411,78000.00034,0.0966,722,2011,15129,0.424,3,0,0,0,0,0,0,0,0,0
1,All Other,0.1114,328.04,10.53049493,37439.99998,0.1413,722,1920,6811,0.568,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0894,203.34,10.2791805,29119.99993,0.1813,732,2463,8713,0.413,1,0,0,0,0,1,0,0,0,0
1,Educational,0.1461,137.91,10.91501573,54995.99976,0.0316,667,7410,3864,0.529,2,0,0,1,0,0,1,0,0,0
1,Small Business,0.16,421.89,11.1844214,72000.00014,0.1748,747,4351,1249,0.061,6,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1253,803.2,10.91616952,55059.49022,0.2155,727,6300,21216,0.641,0,0,0,0,0,1,0,0,0,0
1,Educational,0.1114,164.02,11.17064696,71015.03968,0.1026,727,7470,1893,0.247,0,0,0,0,0,0,1,0,0,0
1,Debt Consolidation,0.1218,133.2,9.903687533,20004.00001,0.0732,692,8850,3156,0.267,0,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1704,249.72,11.18924309,72348.00012,0.2339,672,3990,4908,0.346,0,2,0,0,0,1,0,0,0,0
1,Educational,0.1287,44.57,10.16585182,26000.00008,0.1929,702,2820,20493,0.953,0,0,0,1,0,0,1,0,0,0
1,Debt Consolidation,0.1461,836.03,11.62621844,111996.0005,0.1719,697,7020,53723,0.822,2,0,0,0,0,1,0,0,0,0
1,All Other,0.0859,158.06,9.798127037,18000,0.0733,752,3630,2494,0.402,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1913,257.05,11.04132055,62399.99973,0.1352,662,8130,7461,0.995,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1565,104.96,10.59663473,39999.99988,0.0582,687,5550,7285,0.235,2,0,1,0,0,0,0,0,0,1
1,Debt Consolidation,0.1287,538.14,11.00209984,59999.99993,0.1042,717,3360,15949,0.927,1,0,0,1,0,1,0,0,0,0
1,Educational,0.1461,144.8,11.23848862,76000.00006,0.1528,667,3870,15578,0.911,0,0,0,0,0,0,1,0,0,0
1,Debt Consolidation,0.1392,682.74,11.35035948,84996.00038,0.1502,712,5730,27564,0.938,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.1218,499.5,10.37349118,31999.99994,0.027,752,1710,71,0.005,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1357,434.8,11.15625052,69999.99993,0.163,702,5610,17304,0.901,2,0,0,0,0,1,0,0,0,0
1,Small Business,0.1531,60.93,9.61580548,15000,0.2272,692,1832,4197,0.56,0,0,0,1,0,0,0,0,0,1
1,All Other,0.1114,328.04,10.49127422,36000.00009,0.0477,747,1680,172,0.009,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1357,67.94,11.51288546,99995.99958,0.1404,687,6540,44489,0.976,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,381.26,11.15625052,69999.99993,0.1466,747,5340,15836,0.737,2,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.0859,158.06,10.59663473,39999.99988,0.0762,802,6810,0,0,1,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1148,323.1,10.55581274,38400.00005,0.2475,717,2160,6095,0.234,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1426,171.53,11.31442574,81995.99963,0.0934,667,3660,4232,0.46,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1183,795.22,11.05601968,63323.9998,0.1982,752,5041,11046,0.654,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.16,210.95,11.08214255,65000.00007,0.1342,662,5130,4543,0.295,2,0,2,0,0,0,0,0,1,0
1,Credit Card,0.1426,574.63,10.77895629,48000.00001,0.2332,682,3360,21107,0.55,1,1,0,0,1,0,0,0,0,0
1,Home Improvement,0.1114,492.06,11.15625052,69999.99993,0.1368,802,5730,1248,0.037,2,0,0,0,0,0,0,1,0,0
1,All Other,0.0859,316.11,11.08214255,65000.00007,0.1499,787,5700,1034,0.039,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1565,279.89,10.73639668,46000.00021,0.0743,692,2190,4504,0.609,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1148,197.82,10.59663473,39999.99988,0.1824,712,5010,15955,0.709,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1183,659.37,11.06663836,63999.99985,0.0818,737,6946,27095,0.671,2,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1218,666,11.20504069,73500.00035,0.2232,727,11340,33980,0.747,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.1253,200.8,10.858999,52000.00013,0.2172,692,3450,4742,0.368,0,0,0,0,0,0,0,0,1,0
1,Small Business,0.1635,211.98,11.42573225,91649.9997,0.0084,782,4890,0,0,0,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1739,286.78,11.18996158,72400.00012,0.1959,667,7020,19892,0.67,1,0,1,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,317.72,11.14186178,68999.99975,0.0953,742,2490,3613,0.057,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,158.86,10.1266311,24999.9999,0.1805,742,3090,9268,0.475,1,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1287,201.8,10.75790288,46999.99997,0.0375,692,5100,3343,0.777,1,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1218,807.53,11.88172659,144600.0002,0.1039,747,9240,39716,0.375,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,285.95,10.64875269,42140.00011,0.1133,737,3450,13421,0.674,0,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1114,246.03,10.95080655,57000.00018,0.1979,732,4650,4451,0.135,1,0,1,0,0,1,0,0,0,0
1,Home Improvement,0.0859,151.73,10.20507253,27040,0.225,752,2430,974,0.043,1,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1253,368.13,11.29601246,80499.99973,0.1133,707,2940,21742,0.312,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1114,352.64,10.23995979,28000.00002,0.21,727,7800,8850,0.521,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1322,845.02,10.858999,52000.00013,0.09,752,1443,2951,0.206,0,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1287,53.82,10.13459927,25199.99991,0.1214,677,1980,10591,0.328,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1287,504.5,10.59663473,39999.99988,0.2274,707,2820,17328,0.799,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1287,134.54,11.08214255,65000.00007,0.1473,692,3030,13154,0.883,1,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.1183,145.79,10.77895629,48000.00001,0.0352,742,4200,3850,0.583,2,0,0,0,0,0,0,0,1,0
1,Home Improvement,0.1322,338.01,11.1844214,72000.00014,0.0093,737,1410,3714,0.182,0,0,0,1,0,0,0,1,0,0
1,Debt Consolidation,0.1322,324.49,11.04292184,62500.00027,0.1576,697,5040,5954,0.876,3,0,0,0,0,1,0,0,0,0
1,Small Business,0.1704,713.49,11.54248427,103000.0003,0.076,707,5220,54633,0.444,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.16,457.05,10.46244598,34976.99994,0.1887,662,3090,18554,0.796,1,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.074,62.12,10.16585182,26000.00008,0.1371,767,2880,1883,0.065,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1739,645.26,11.22390917,74900.00004,0.1184,672,1591,12798,0.932,1,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1218,249.75,13.5670492,780000.001,0.006,707,5550,6332,0.215,0,0,1,0,0,1,0,0,0,0
1,Small Business,0.1843,363.7,11.40087596,89399.9999,0.0126,702,3120,3327,0.238,2,0,0,0,0,0,0,0,0,1
1,All Other,0.1183,828.35,10.81977828,49999.99978,0.1327,757,8340,6606,0.357,0,0,0,0,0,0,0,0,0,0
1,All Other,0.0894,222.41,10.49127422,36000.00009,0.026,752,3270,0,0,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1148,164.85,10.99065122,59316.99989,0.1649,717,4620,0,0.3694,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1496,866.13,10.87804719,52999.99987,0.13,707,3870,9784,0.772,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1531,97.49,10.93310697,56000.00002,0.2349,682,4290,21076,0.985,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1287,403.6,10.96335901,57719.99983,0.053,697,4320,14722,0.701,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1114,433.01,11.09741002,65999.99993,0.086,737,5162,26850,0.581,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1357,84.93,10.49127422,36000.00009,0.199,672,2550,2610,0.278,1,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1426,806.19,11.06663836,63999.99985,0.2488,702,10410,30803,0.844,1,0,0,0,0,1,0,0,0,0
1,Small Business,0.1565,629.75,11.08214255,65000.00007,0.0916,732,4200,13381,0.494,1,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1114,164.02,10.81977828,49999.99978,0.1351,737,9150,11919,0.769,1,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1565,559.78,10.57131693,39000.00019,0.1975,707,3300,19418,0.957,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1218,79.92,10.71441777,45000.00006,0.2067,697,2580,563,0.045,1,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.167,568.03,11.49272276,98000.00023,0.0852,662,4380,31961,0.879,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1322,537.43,11.14186178,68999.99975,0.2,702,4110,4326,0.341,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1357,391.49,10.30895266,29999.99998,0.1792,677,3390,11386,0.555,0,0,0,1,0,1,0,0,0,0
1,Credit Card,0.0859,162.01,11.26446411,78000.00034,0.2412,742,8640,13930,0.501,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1253,408.29,10.23995979,28000.00002,0.1093,707,1950,12558,0.4,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1287,403.6,10.81977828,49999.99978,0.1145,692,2280,684,0.061,0,1,1,0,0,1,0,0,0,0
1,Debt Consolidation,0.1183,298.21,10.49127422,36000.00009,0.1167,727,1980,3973,0.446,1,0,0,0,0,1,0,0,0,0
1,All Other,0.0894,317.72,11.37144254,86806.99978,0.1334,737,7170,39299,0.543,0,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1357,161.36,10.23422911,27839.99988,0.2496,702,1741,3029,0.947,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0894,190.63,11.28978191,79999.99971,0.0296,722,4800,4893,0.347,0,0,1,0,1,0,0,0,0,0
1,Debt Consolidation,0.1148,138.47,11.17043516,71000.00028,0.0683,717,3810,11974,0.721,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1218,346.32,10.96819829,58000.00003,0.197,712,3117,7267,0.466,1,0,0,0,0,1,0,0,0,0
1,All Other,0.0859,316.11,12.20607265,200000.0009,0.0026,797,7050,3313,0.025,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1183,99.41,10.94022444,56400.00014,0.1594,697,5310,3066,0.578,1,0,1,0,0,0,0,1,0,0
1,Debt Consolidation,0.1148,98.91,12.79385931,359999.9998,0.0209,702,3660,1950,0.107,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,476.58,11.78234173,130920.0002,0.0198,807,11220,8467,0.216,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1287,201.8,10.50232405,36399.99987,0.0175,682,1860,3867,0.325,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1114,164.02,10.46310334,34999.99998,0.0771,722,5400,6896,0.418,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1392,737.36,11.46163217,94999.99994,0.1123,692,6301,31904,0.631,0,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1148,430.24,11.05089001,63000.00029,0.1333,727,3060,13046,0.652,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0894,317.72,10.77895629,48000.00001,0.1238,767,1830,1775,0.084,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0774,43.71,10.59663473,39999.99988,0.0747,732,3510,15774,0.498,2,0,0,0,0,1,0,0,0,0
1,All Other,0.1183,99.41,10.42228135,33600.00014,0.1561,697,9660,1125,0.234,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1426,171.53,10.59663473,39999.99988,0.1953,672,3780,36934,0.863,2,0,0,1,0,1,0,0,0,0
1,All Other,0.0859,316.11,10.1266311,24999.9999,0.072,757,2944,4355,0.241,0,0,0,0,0,0,0,0,0,0
1,Credit Card,0.074,155.3,9.61580548,15000,0.1616,802,4050,811,0.077,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1183,132.54,10.30895266,29999.99998,0.2068,717,1680,3866,0.53,0,0,0,1,0,1,0,0,0,0
1,Small Business,0.1496,207.87,10.81977828,49999.99978,0.0086,752,7620,1749,0.24,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1496,840.15,11.18351821,71934.99982,0.1219,702,5100,34665,0.947,0,0,0,0,0,1,0,0,0,0
1,Educational,0.1357,849.22,11.36789969,86499.99975,0.0327,722,5610,5482,0.577,0,0,0,1,0,0,1,0,0,0
1,Debt Consolidation,0.0859,158.06,10.37349118,31999.99994,0.1474,732,3390,3192,0.23,2,1,0,0,0,1,0,0,0,0
1,Major Purchase,0.1287,235.44,11.00209984,59999.99993,0.0594,722,5760,256,0.02,0,0,0,1,0,0,0,0,1,0
1,All Other,0.1183,66.27,10.54534144,38000.00005,0.048,702,4410,768,0.056,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0859,189.67,10.92593848,55599.99999,0.24,732,4163,9377,0.208,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0859,158.06,9.903487553,20000.00001,0.1092,742,4320,5276,0.502,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1114,328.04,10.30895266,29999.99998,0.0812,732,2850,15950,0.247,3,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1392,443.78,11.1124479,67000.00011,0.2158,687,2790,19335,0.744,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1253,669.33,11.04132055,62399.99973,0.0365,782,5910,9231,0.308,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1183,828.35,12.37073927,235800.0007,0.0251,802,5190,2069,0.04,1,0,0,1,0,0,0,1,0,0
1,All Other,0.1357,108.7,10.08580911,24000.00002,0.175,682,2670,8794,0.862,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0774,171.71,10.59663473,39999.99988,0.0438,757,9510,3467,0.195,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0894,444.81,10.79957558,49000.00014,0.1433,762,3660,11984,0.385,1,0,0,0,1,0,0,0,0,0
1,Home Improvement,0.0894,317.72,10.54534144,38000.00005,0.0423,742,6630,16205,0.337,1,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.167,860.91,11.74403719,126000.0005,0.1714,682,8370,46226,0.979,1,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.1114,328.04,11.22524339,74999.99981,0.0453,762,2580,1312,0.305,0,0,0,0,0,0,0,0,1,0
1,Credit Card,0.1322,202.81,10.62132735,41000.00018,0.0471,702,7230,5285,0.528,1,0,1,0,1,0,0,0,0,0
1,Debt Consolidation,0.1357,594.45,10.96992094,58099.99983,0.1345,692,2520,5799,0.763,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1148,98.91,11.40756495,90000.00006,0.0796,707,4950,7562,0.47,2,0,0,1,0,0,0,1,0,0
1,Debt Consolidation,0.1287,274.12,10.93310697,56000.00002,0.2357,687,5100,11508,0.518,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1461,482.66,13.08154138,479999.9986,0.0209,692,4020,19868,0.955,2,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1148,395.63,11.40756495,90000.00006,0.0347,732,6330,20739,0.447,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1253,83.67,9.639522007,15360,0.2063,697,1560,1163,0.147,1,1,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1461,206.86,10.88482268,53360.32013,0.2272,667,3390,22978,0.839,1,0,0,1,0,1,0,0,0,0
1,Credit Card,0.0894,238.29,10.81977828,49999.99978,0.2155,747,2940,7356,0.283,0,0,0,0,1,0,0,0,0,0
1,Credit Card,0.1148,395.63,10.40453553,33008.99998,0.2461,727,5970,11820,0.406,1,0,0,1,1,0,0,0,0,0
1,Credit Card,0.1148,197.82,11.0084132,60379.9998,0.182,707,5820,50935,0.744,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1843,500.09,10.93310697,56000.00002,0.2404,667,4440,17783,0.988,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.16,450.02,10.59663473,39999.99988,0.1524,672,1440,15864,0.625,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1357,489.15,10.49127422,36000.00009,0.1027,692,6210,19897,0.726,2,0,0,0,0,1,0,0,0,0
1,All Other,0.16,852.57,11.55214618,104000.0002,0.0325,682,3870,172,0.246,2,0,0,1,0,0,0,0,0,0
1,All Other,0.1287,50.45,10.4744671,35400.00003,0.2271,702,6120,705,0.705,1,1,0,0,0,0,0,0,0,0
1,All Other,0.074,136.66,11.35040654,85000.00038,0.0239,782,6660,3779,0.095,0,0,0,0,0,0,0,0,0,0
1,Small Business,0.1531,870.39,11.73606902,125000.0005,0.0814,777,2340,431,0.035,0,0,0,1,0,0,0,0,0,1
1,All Other,0.0859,177.02,10.93310697,56000.00002,0.1806,742,3180,7556,0.492,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1565,559.78,12.05058774,171199.9995,0.1945,682,10620,101022,0.932,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0774,202.93,11.36261407,86043.9998,0.1639,752,5580,17524,0.335,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.0859,189.67,10.62132735,41000.00018,0.1323,747,2960,5672,0.171,2,0,0,0,0,1,0,0,0,0
1,All Other,0.1253,481.92,11.01862914,60999.99981,0.0329,742,1860,400,0.182,3,0,0,0,0,0,0,0,0,0
1,All Other,0.0774,174.83,10.30895266,29999.99998,0.0668,762,2965,1251,0.073,1,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1426,360.22,10.81977828,49999.99978,0.0571,677,5565,7156,0.563,2,0,0,0,1,0,0,0,0,0
1,Credit Card,0.1218,499.5,11.03488966,61999.99975,0.2069,727,7355,126,0.022,2,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1357,509.53,11.22524339,74999.99981,0.1262,702,3930,6424,0.922,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1357,203.82,10.54534144,38000.00005,0.0483,697,2070,1629,0.905,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1148,560.47,10.42975336,33851.99997,0.1811,742,5460,15762,0.286,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.0894,251.79,13.48700649,719999.9993,0.0003,792,6270,865,0.302,2,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.0774,241.95,10.77895629,48000.00001,0.1175,787,3421,3415,0.073,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1148,494.53,10.75790288,46999.99997,0.0498,742,4500,13430,0.589,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1496,190.55,10.858999,52000.00013,0.1874,662,4080,10655,0.582,2,0,0,0,0,1,0,0,0,0
1,Credit Card,0.2017,745.01,11.08214255,65000.00007,0.1593,662,1560,4569,0.952,0,0,0,0,1,0,0,0,0,0
1,Small Business,0.1565,262.4,11.69524702,119999.9998,0.172,702,4830,38447,0.829,2,0,0,0,0,0,0,0,0,1
1,All Other,0.1496,207.87,10.49127422,36000.00009,0.138,687,1320,2439,0.787,3,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0894,158.86,11.38509209,87999.9997,0.2209,727,8400,20017,0.32,0,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1218,133.2,11.00209984,59999.99993,0.1152,692,7620,17883,0.736,1,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1392,136.55,10.26813067,28800.00011,0.0783,677,1710,3323,0.755,0,0,0,1,0,1,0,0,0,0
1,Major Purchase,0.1496,166.3,10.91508846,54999.99977,0,677,7080,0,0,0,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.0894,222.41,11.1124479,67000.00011,0.0389,752,3300,5767,0.461,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.0894,317.72,10.15812977,25799.99998,0,797,4500,0,0,0,0,0,0,0,0,0,1,0,0
1,All Other,0.0894,222.41,11.91428215,149385.0007,0.0124,727,3810,1330,0.101,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1496,259.84,10.79957558,49000.00014,0.1751,662,2340,9805,0.305,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1218,279.72,10.46310334,34999.99998,0.2469,702,2910,17411,0.64,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1287,282.52,11.40756495,90000.00006,0.1499,687,4170,30402,0.8,3,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1148,441.78,10.46310334,34999.99998,0.205,727,5490,22375,0.266,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0894,457.51,11.19821472,72999.99999,0.1805,747,6150,68214,0.084,2,0,0,0,0,1,0,0,0,0
1,All Other,0.1253,669.33,10.83958091,50999.99991,0.1374,717,3752,7031,0.399,1,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1148,461.56,10.91508846,54999.99977,0.1892,732,2970,9646,0.416,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1287,218.62,10.75363848,46799.99991,0.0315,692,8730,6112,0.815,0,1,0,0,1,0,0,0,0,0
1,All Other,0.1253,836.66,11.66992921,116999.9996,0.1264,732,7050,28821,0.522,0,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1565,839.67,11.91839057,149999.9995,0.1576,682,3914,55821,0.873,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1565,391.85,12.36734079,234999.9993,0.1239,677,5460,21854,0.376,2,0,0,0,0,0,0,0,0,0
1,All Other,0.1565,104.96,10.30895266,29999.99998,0.0168,667,1470,2654,0.39,2,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1114,647.87,10.30895266,29999.99998,0.02,792,5370,5162,0.179,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1218,114.06,11.25257927,77078.46978,0.118,712,5910,63543,0.902,0,0,0,0,1,0,0,0,0,0
1,All Other,0.0894,317.72,10.49127422,36000.00009,0.0433,747,5250,8897,0.324,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1253,200.8,10.77745516,47927.99982,0.0959,687,13110,10115,0.707,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1253,811.56,11.6811481,118320.0003,0.004,737,5280,1823,0.0675,0,1,0,0,0,0,0,0,0,0
1,Small Business,0.1357,186.83,10.51296069,36789.24,0.1119,807,15300,32062,0,0,0,0,0,0,0,0,0,0,1
1,Home Improvement,0.1148,263.75,10.62619354,41200.00019,0.0079,722,9000,3316,0.442,1,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1704,517.28,10.32875529,30600.00006,0.1298,672,3900,2057,0.894,0,0,0,1,0,1,0,0,0,0
1,Educational,0.0774,46.83,9.903487553,20000.00001,0.0342,807,4980,1721,0.086,0,0,0,0,0,0,1,0,0,0
